date,open_price,high_price,low_price,close_price,adjusted_close_price,volume,dividend_amount,split coefficient,ticker,rolling62_adjustedclose
2023-05-05,484.07,489.07,480.12,485.24,80.8733333333333,204581.0,0.0,1.0,DECK,73.58123655913977
2023-05-08,486.0,497.0,482.905,494.66,82.4433333333333,291931.0,0.0,1.0,DECK,73.78836021505376
2023-05-09,490.52,498.065,489.77,496.91,82.8183333333333,313426.0,0.0,1.0,DECK,74.00916666666667
2023-05-10,503.48,503.48,487.22,495.74,82.6233333333333,236671.0,0.0,1.0,DECK,74.21061827956989
2023-05-11,495.55,497.63,489.43,490.44,81.74,276938.0,0.0,1.0,DECK,74.41467741935483
2023-05-12,490.59,495.96,485.615,490.58,81.7633333333333,387152.0,0.0,1.0,DECK,74.60118279569892
2023-05-15,490.89,494.33,487.62,491.52,81.92,368527.0,0.0,1.0,DECK,74.78448924731181
2023-05-16,484.33,488.7,467.31,473.33,78.8883333333333,557888.0,0.0,1.0,DECK,74.93997311827955
2023-05-17,472.42,474.64,464.42,470.37,78.395,498370.0,0.0,1.0,DECK,75.11029569892473
2023-05-18,469.75,479.985,466.9,472.51,78.7516666666667,283321.0,0.0,1.0,DECK,75.29075268817203
2023-05-19,460.0,460.69,441.74,454.79,75.7983333333333,909243.0,0.0,1.0,DECK,75.43943548387097
2023-05-22,459.0,460.415,451.36,456.2,76.0333333333333,442892.0,0.0,1.0,DECK,75.58349462365591
2023-05-23,451.42,451.42,443.67,448.79,74.7983333333333,484068.0,0.0,1.0,DECK,75.70379032258063
2023-05-24,449.32,449.94,437.11,440.33,73.3883333333333,601790.0,0.0,1.0,DECK,75.81166666666665
2023-05-25,444.88,456.38,441.165,450.01,75.0016666666667,877878.0,0.0,1.0,DECK,75.92895161290322
2023-05-26,435.01,472.23,424.36,465.18,77.53,1344852.0,0.0,1.0,DECK,76.06021505376343
2023-05-30,471.08,490.47,470.18,489.12,81.52,849172.0,0.0,1.0,DECK,76.25787634408603
2023-05-31,484.99,485.885,466.18,475.0,79.1666666666667,2701676.0,0.0,1.0,DECK,76.40346774193547
2023-06-01,471.99,476.4,464.25,465.01,77.5016666666667,554671.0,0.0,1.0,DECK,76.50185483870968
2023-06-02,472.48,481.89,472.48,476.78,79.4633333333333,432101.0,0.0,1.0,DECK,76.61814516129031
2023-06-05,477.36,489.63,477.36,485.76,80.96,361800.0,0.0,1.0,DECK,76.76422043010751
2023-06-06,485.42,497.8,485.42,491.54,81.9233333333333,379299.0,0.0,1.0,DECK,76.92838709677419
2023-06-07,491.07,504.52,491.07,498.13,83.0216666666667,572651.0,0.0,1.0,DECK,77.12870967741935
2023-06-08,495.89,500.47,485.47,490.98,81.83,503811.0,0.0,1.0,DECK,77.34016129032258
2023-06-09,492.61,496.8,485.8,488.33,81.3883333333333,391890.0,0.0,1.0,DECK,77.55145161290321
2023-06-12,490.88,503.08,487.645,500.89,83.4816666666667,417366.0,0.0,1.0,DECK,77.76889784946236
2023-06-13,503.52,504.9999,489.36,490.72,81.7866666666667,536986.0,0.0,1.0,DECK,77.99559139784944
2023-06-14,492.0,512.0,487.12,506.73,84.455,396514.0,0.0,1.0,DECK,78.23747311827957
2023-06-15,503.83,514.5,502.4424,512.02,85.3366666666667,340170.0,0.0,1.0,DECK,78.50569892473116
2023-06-16,517.22,517.22,507.83,512.72,85.4533333333333,490397.0,0.0,1.0,DECK,78.76701612903226
2023-06-20,509.04,512.72,501.99,508.35,84.725,356127.0,0.0,1.0,DECK,78.95107526881719
2023-06-21,508.78,518.49,508.78,510.14,85.0233333333333,257924.0,0.0,1.0,DECK,79.15766129032258
2023-06-22,509.1,513.66,501.74,503.55,83.925,322914.0,0.0,1.0,DECK,79.32247311827956
2023-06-23,498.55,510.6,497.12,506.12,84.3533333333333,463752.0,0.0,1.0,DECK,79.49282258064517
2023-06-26,508.7,514.4799,505.15,509.44,84.9066666666667,273404.0,0.0,1.0,DECK,79.6576075268817
2023-06-27,512.59,519.21,508.4401,512.04,85.34,312544.0,0.0,1.0,DECK,79.82
2023-06-28,512.37,522.6,512.37,520.12,86.6866666666667,321738.0,0.0,1.0,DECK,80.00384408602152
2023-06-29,521.03,522.0175,512.79,513.97,85.6616666666667,303196.0,0.0,1.0,DECK,80.18129032258062
2023-06-30,521.06,529.78,517.985,527.66,87.9433333333333,495715.0,0.0,1.0,DECK,80.39126344086021
2023-07-03,529.18,538.32,528.51,531.46,88.5766666666667,216534.0,0.0,1.0,DECK,80.6007258064516
2023-07-05,532.61,536.64,526.98,534.59,89.0983333333333,349592.0,0.0,1.0,DECK,80.81397849462365
2023-07-06,529.96,532.055,523.0,529.96,88.3266666666667,333671.0,0.0,1.0,DECK,81.03112903225806
2023-07-07,529.01,535.03,525.45,527.18,87.8633333333333,253871.0,0.0,1.0,DECK,81.24830645161289
2023-07-10,528.79,544.28,528.79,540.85,90.1416666666667,354795.0,0.0,1.0,DECK,81.47086021505376
2023-07-11,540.57,552.1,540.57,551.42,91.9033333333333,351991.0,0.0,1.0,DECK,81.72405913978494
2023-07-12,555.94,562.97,548.56,553.32,92.22,329437.0,0.0,1.0,DECK,81.98091397849463
2023-07-13,554.05,559.08,538.85,539.39,89.8983333333333,401399.0,0.0,1.0,DECK,82.18596774193549
2023-07-14,542.95,546.385,539.6,543.48,90.58,275600.0,0.0,1.0,DECK,82.39145161290323
2023-07-17,542.89,551.69,542.12,547.45,91.2416666666667,262924.0,0.0,1.0,DECK,82.60529569892473
2023-07-18,546.59,553.1307,541.66,546.67,91.1116666666667,331127.0,0.0,1.0,DECK,82.79139784946237
2023-07-19,544.57,548.525,543.06,543.72,90.62,250023.0,0.0,1.0,DECK,82.96083333333334
2023-07-20,542.81,545.3,533.23,535.43,89.2383333333333,242449.0,0.0,1.0,DECK,83.11086021505376
2023-07-21,544.56,544.56,533.82,537.55,89.5916666666667,375989.0,0.0,1.0,DECK,83.24760752688172
2023-07-24,542.71,551.22,536.08,549.47,91.5783333333333,529305.0,0.0,1.0,DECK,83.40787634408602
2023-07-25,551.0,557.48,548.63,555.35,92.5583333333333,457035.0,0.0,1.0,DECK,83.62045698924732
2023-07-26,552.07,558.28,549.665,558.0,93.0,310298.0,0.0,1.0,DECK,83.8340322580645
2023-07-27,556.29,558.97,534.46,537.02,89.5033333333333,658877.0,0.0,1.0,DECK,83.99981182795698
2023-07-28,517.98,542.7,511.4,534.06,89.01,965994.0,0.0,1.0,DECK,84.14690860215053
2023-07-31,539.29,543.75,537.505,543.69,90.615,426636.0,0.0,1.0,DECK,84.30209677419354
2023-08-01,540.25,548.2,540.25,542.36,90.3933333333333,323248.0,0.0,1.0,DECK,84.45650537634407
2023-08-02,540.45,547.375,539.18,540.92,90.1533333333333,326022.0,0.0,1.0,DECK,84.60706989247312
2023-08-03,543.49,556.34,541.265,555.34,92.5566666666667,333231.0,0.0,1.0,DECK,84.81290322580645
2023-08-04,560.73,561.97,550.6,552.47,92.0783333333333,385179.0,0.0,1.0,DECK,84.99362903225807
2023-08-07,555.97,568.24,555.97,565.55,94.2583333333333,326915.0,0.0,1.0,DECK,85.1841935483871
2023-08-08,563.15,568.47,562.34,565.09,94.1816666666667,345992.0,0.0,1.0,DECK,85.36747311827956
2023-08-09,565.4,566.77,552.0,555.03,92.505,242060.0,0.0,1.0,DECK,85.52685483870968
2023-08-10,555.05,565.37,553.51,559.45,93.2416666666667,304296.0,0.0,1.0,DECK,85.71236559139786
2023-08-11,559.04,562.33,550.42,552.22,92.0366666666667,239260.0,0.0,1.0,DECK,85.87806451612904
2023-08-14,553.55,558.87,550.52,558.29,93.0483333333333,198155.0,0.0,1.0,DECK,86.05755376344086
2023-08-15,552.64,558.34,552.64,554.73,92.455,232264.0,0.0,1.0,DECK,86.27637096774194
2023-08-16,556.17,561.54,555.09,556.68,92.78,195702.0,0.0,1.0,DECK,86.50838709677419
2023-08-17,559.08,559.08,547.58,548.08,91.3466666666667,291799.0,0.0,1.0,DECK,86.71153225806452
2023-08-18,544.0,558.385,541.9,557.29,92.8816666666667,343235.0,0.0,1.0,DECK,86.98706989247312
2023-08-21,561.46,561.9499,552.04,560.45,93.4083333333333,233412.0,0.0,1.0,DECK,87.267311827957
2023-08-22,549.5,558.71,549.0,555.37,92.5616666666667,259996.0,0.0,1.0,DECK,87.55381720430108
2023-08-23,537.0,551.39,537.0,550.22,91.7033333333333,312980.0,0.0,1.0,DECK,87.84922043010752
2023-08-24,550.27,550.52,521.5,521.78,86.9633333333333,513519.0,0.0,1.0,DECK,88.0421505376344
2023-08-25,523.99,530.27,517.54,521.52,86.92,309551.0,0.0,1.0,DECK,88.19360215053763
2023-08-28,521.5,524.97,510.22,516.29,86.0483333333333,414974.0,0.0,1.0,DECK,88.26663978494622
2023-08-29,515.83,528.65,515.39,527.87,87.9783333333333,421961.0,0.0,1.0,DECK,88.40876344086021
2023-08-30,527.44,527.44,516.3,518.87,86.4783333333333,406706.0,0.0,1.0,DECK,88.55354838709677
2023-08-31,520.13,532.68,520.13,529.09,88.1816666666667,769010.0,0.0,1.0,DECK,88.69416666666666
2023-09-01,534.23,538.9,530.0,532.75,88.7916666666667,324673.0,0.0,1.0,DECK,88.82048387096773
2023-09-05,530.83,532.655,517.96,524.12,87.3533333333333,328661.0,0.0,1.0,DECK,88.90806451612903
2023-09-06,522.89,527.67,522.54,525.82,87.6366666666667,282265.0,0.0,1.0,DECK,88.9825
2023-09-07,522.31,523.76,512.35,523.71,87.285,508664.0,0.0,1.0,DECK,89.07048387096772
2023-09-08,522.35,529.724,521.58,527.24,87.8733333333333,292172.0,0.0,1.0,DECK,89.1750806451613
2023-09-11,531.0,537.66,525.91,537.25,89.5416666666667,346000.0,0.0,1.0,DECK,89.27282258064515
2023-09-12,535.89,546.19,535.89,540.72,90.12,379424.0,0.0,1.0,DECK,89.40723118279571
2023-09-13,539.52,539.52,529.035,533.93,88.9883333333333,310456.0,0.0,1.0,DECK,89.48034946236558
2023-09-14,537.5,541.19,529.03,536.91,89.485,240790.0,0.0,1.0,DECK,89.54725806451613
2023-09-15,534.76,538.08,514.71,522.88,87.1466666666667,867751.0,0.0,1.0,DECK,89.57456989247311
2023-09-18,522.0,526.79,519.7,526.26,87.71,281710.0,0.0,1.0,DECK,89.62271505376344
2023-09-19,525.24,532.495,520.12,531.48,88.58,253053.0,0.0,1.0,DECK,89.68008064516128
2023-09-20,530.64,534.24,523.61,523.68,87.28,189988.0,0.0,1.0,DECK,89.73419354838708
2023-09-21,519.15,521.11,503.92,505.18,84.1966666666667,379625.0,0.0,1.0,DECK,89.73166666666665
2023-09-22,507.92,515.35,507.92,510.57,85.095,237156.0,0.0,1.0,DECK,89.73470430107528
2023-09-25,508.07,514.36,506.4,511.6,85.2666666666667,258297.0,0.0,1.0,DECK,89.73352150537634
2023-09-26,509.15,513.585,500.02,502.27,83.7116666666667,358696.0,0.0,1.0,DECK,89.6855376344086
2023-09-27,504.91,505.83,496.76,501.57,83.595,316929.0,0.0,1.0,DECK,89.65220430107527
2023-09-28,502.98,508.87,499.76,507.67,84.6116666666667,346705.0,0.0,1.0,DECK,89.59846774193548
2023-09-29,520.0,522.85,512.41,514.09,85.6816666666667,336672.0,0.0,1.0,DECK,89.55177419354838
2023-10-02,513.41,523.11,513.41,517.55,86.2583333333333,302899.0,0.0,1.0,DECK,89.50596774193548
2023-10-03,511.11,515.51,506.14,508.12,84.6866666666667,308541.0,0.0,1.0,DECK,89.44725806451612
2023-10-04,509.82,513.65,501.16,510.88,85.1466666666667,236938.0,0.0,1.0,DECK,89.40344086021506
2023-10-05,510.13,510.23,495.89,496.55,82.7583333333333,362470.0,0.0,1.0,DECK,89.28435483870966
2023-10-06,494.76,500.99,487.67,495.08,82.5133333333333,384877.0,0.0,1.0,DECK,89.13290322580644
2023-10-09,491.34,500.95,489.755,499.53,83.255,251663.0,0.0,1.0,DECK,88.9883064516129
2023-10-10,500.35,513.66,500.3,508.55,84.7583333333333,281977.0,0.0,1.0,DECK,88.90540322580644
2023-10-11,508.59,517.1515,502.01,509.07,84.845,303811.0,0.0,1.0,DECK,88.81290322580645
2023-10-12,510.95,511.74,495.38,497.38,82.8966666666667,297365.0,0.0,1.0,DECK,88.6783064516129
2023-10-13,497.72,499.27,489.74,492.43,82.0716666666667,312777.0,0.0,1.0,DECK,88.53249999999998
2023-10-16,498.09,507.23,498.09,501.24,83.54,413345.0,0.0,1.0,DECK,88.41830645161289
2023-10-17,498.27,521.34,498.265,518.91,86.485,456062.0,0.0,1.0,DECK,88.37389784946238
2023-10-18,517.17,522.87,511.225,511.96,85.3266666666667,304730.0,0.0,1.0,DECK,88.30510752688173
2023-10-19,514.11,516.59,506.83,508.88,84.8133333333333,341907.0,0.0,1.0,DECK,88.19599462365592
2023-10-20,510.44,510.87,495.93,497.59,82.9316666666667,337701.0,0.0,1.0,DECK,88.04072580645162
2023-10-23,495.75,499.95,487.19,494.45,82.4083333333333,411097.0,0.0,1.0,DECK,87.86989247311828
2023-10-24,499.87,501.055,492.97,496.1,82.6833333333333,324795.0,0.0,1.0,DECK,87.75989247311828
2023-10-25,492.67,502.57,488.02,492.4,82.0666666666667,361026.0,0.0,1.0,DECK,87.64790322580646
2023-10-26,491.7,495.545,484.02,484.58,80.7633333333333,577567.0,0.0,1.0,DECK,87.4890053763441
2023-10-27,545.19,585.0,543.09,576.37,96.0616666666667,1835671.0,0.0,1.0,DECK,87.58043010752688
2023-10-30,580.2,594.12,577.18,584.56,97.4266666666667,769608.0,0.0,1.0,DECK,87.69774193548388
2023-10-31,587.0,598.5,586.5,597.06,99.51,568832.0,0.0,1.0,DECK,87.8098924731183
2023-11-01,598.95,598.95,581.4,593.98,98.9966666666667,628410.0,0.0,1.0,DECK,87.92147849462364
2023-11-02,595.03,602.5,593.25,600.99,100.165,375181.0,0.0,1.0,DECK,88.01674731182796
2023-11-03,600.99,606.01,590.67,597.1,99.5166666666667,500002.0,0.0,1.0,DECK,88.10279569892474
2023-11-06,600.68,613.93,598.14,612.89,102.148333333333,397017.0,0.0,1.0,DECK,88.25833333333333
2023-11-07,615.0,631.24,613.79,629.14,104.856666666667,456492.0,0.0,1.0,DECK,88.44567204301076
2023-11-08,628.93,634.0,624.24,627.22,104.536666666667,415077.0,0.0,1.0,DECK,88.64728494623657
2023-11-09,630.48,633.4697,625.38,629.55,104.925,330434.0,0.0,1.0,DECK,88.83884408602152
2023-11-10,628.35,633.63,624.895,632.74,105.456666666667,263326.0,0.0,1.0,DECK,89.04854838709679
2023-11-13,629.61,632.07,624.01,628.42,104.736666666667,265044.0,0.0,1.0,DECK,89.24139784946239
2023-11-14,630.92,635.235,626.8,630.17,105.028333333333,357603.0,0.0,1.0,DECK,89.46206989247312
2023-11-15,630.17,638.0,629.725,632.33,105.388333333333,300111.0,0.0,1.0,DECK,89.66379032258065
2023-11-16,624.5,624.5,604.3,615.46,102.576666666667,468794.0,0.0,1.0,DECK,89.81166666666667
2023-11-17,620.5,625.58,616.82,620.51,103.418333333333,253826.0,0.0,1.0,DECK,89.98677419354838
2023-11-20,620.19,633.97,620.19,629.48,104.913333333333,264225.0,0.0,1.0,DECK,90.19983870967742
2023-11-21,629.58,634.51,627.03,634.16,105.693333333333,307529.0,0.0,1.0,DECK,90.50193548387097
2023-11-22,638.0,642.185,630.51,632.5,105.416666666667,194000.0,0.0,1.0,DECK,90.8002688172043
2023-11-24,630.61,638.71,630.61,637.07,106.178333333333,76179.0,0.0,1.0,DECK,91.12494623655914
2023-11-27,635.0,659.27,635.0,656.62,109.436666666667,468697.0,0.0,1.0,DECK,91.47104838709679
2023-11-28,658.66,658.66,648.71,651.68,108.613333333333,245974.0,0.0,1.0,DECK,91.82806451612903
2023-11-29,659.94,662.27,651.55,654.99,109.165,349459.0,0.0,1.0,DECK,92.16650537634409
2023-11-30,657.51,664.63,653.96,663.97,110.661666666667,512205.0,0.0,1.0,DECK,92.51924731182797
2023-12-01,664.55,685.53,664.55,685.06,114.176666666667,423768.0,0.0,1.0,DECK,92.95188172043012
2023-12-04,684.37,698.84,679.05,693.81,115.635,425858.0,0.0,1.0,DECK,93.4034677419355
2023-12-05,690.0,695.48,686.58,690.4,115.066666666667,390364.0,0.0,1.0,DECK,93.85155913978497
2023-12-06,689.64,693.9899,684.435,687.73,114.621666666667,277302.0,0.0,1.0,DECK,94.28298387096775
2023-12-07,686.73,697.99,686.46,694.42,115.736666666667,253518.0,0.0,1.0,DECK,94.70548387096777
2023-12-08,687.65,699.66,682.29,695.38,115.896666666667,279568.0,0.0,1.0,DECK,95.12123655913982
2023-12-11,697.17,708.095,696.07,697.86,116.31,319621.0,0.0,1.0,DECK,95.56190860215058
2023-12-12,699.26,709.09,692.34,705.76,117.626666666667,368590.0,0.0,1.0,DECK,96.01580645161295
2023-12-13,713.39,720.97,706.17,719.27,119.878333333333,474600.0,0.0,1.0,DECK,96.54373655913982
2023-12-14,714.07,716.2102,692.36,697.84,116.306666666667,561527.0,0.0,1.0,DECK,97.0049731182796
2023-12-15,696.0,704.99,688.015,702.81,117.135,671137.0,0.0,1.0,DECK,97.46553763440863
2023-12-18,701.65,710.86,699.02,706.72,117.786666666667,358046.0,0.0,1.0,DECK,97.95758064516133
2023-12-19,714.99,723.42,712.46,714.93,119.155,257474.0,0.0,1.0,DECK,98.52142473118283
2023-12-20,710.38,713.97,700.64,700.79,116.798333333333,287219.0,0.0,1.0,DECK,99.03276881720433
2023-12-21,704.97,709.39,700.8701,704.13,117.355,267278.0,0.0,1.0,DECK,99.5503225806452
2023-12-22,688.41,700.41,683.0351,693.69,115.615,352546.0,0.0,1.0,DECK,100.0648924731183
2023-12-26,692.39,695.1299,687.6,687.98,114.663333333333,250902.0,0.0,1.0,DECK,100.56599462365595
2023-12-27,686.5,688.07,683.175,687.76,114.626666666667,312514.0,0.0,1.0,DECK,101.05010752688176
2023-12-28,679.52,684.405,673.26,675.52,112.586666666667,288194.0,0.0,1.0,DECK,101.48405913978499
2023-12-29,674.54,678.67,666.68,668.43,111.405,190741.0,0.0,1.0,DECK,101.88965053763444
2024-01-02,664.85,677.07,664.29,673.98,112.33,427321.0,0.0,1.0,DECK,102.33551075268821
2024-01-03,674.63,682.58,667.36,678.34,113.056666666667,370157.0,0.0,1.0,DECK,102.7856720430108
2024-01-04,672.95,679.31,670.42,672.22,112.036666666667,268900.0,0.0,1.0,DECK,103.2579032258065
2024-01-05,674.47,678.0,651.89,652.29,108.715,376047.0,0.0,1.0,DECK,103.68051075268824
2024-01-08,660.1,685.11,659.99,684.74,114.123333333333,375975.0,0.0,1.0,DECK,104.17838709677424
2024-01-09,685.83,702.715,684.64,696.92,116.153333333333,271912.0,0.0,1.0,DECK,104.68475806451617
2024-01-10,698.52,700.0,688.05,695.91,115.985,205506.0,0.0,1.0,DECK,105.1870161290323
2024-01-11,698.14,705.66,693.85,703.7,117.283333333333,250132.0,0.0,1.0,DECK,105.74163978494627
2024-01-12,704.48,708.3399,697.025,706.68,117.78,162225.0,0.0,1.0,DECK,106.31758064516133
2024-01-16,705.46,723.19,702.12,721.78,120.296666666667,350339.0,0.0,1.0,DECK,106.91043010752692
2024-01-17,718.78,725.65,713.085,724.49,120.748333333333,215772.0,0.0,1.0,DECK,107.46306451612907
2024-01-18,728.82,738.33,721.39,736.71,122.785,318481.0,0.0,1.0,DECK,108.06723118279572
2024-01-19,744.26,749.49,737.07,749.25,124.875,279040.0,0.0,1.0,DECK,108.71338709677423
2024-01-22,752.8,768.41,743.11,767.7,127.95,384272.0,0.0,1.0,DECK,109.43948924731185
2024-01-23,764.55,767.2,747.2,754.15,125.691666666667,283238.0,0.0,1.0,DECK,110.13760752688177
2024-01-24,758.09,759.88,740.0,750.62,125.103333333333,236710.0,0.0,1.0,DECK,110.82180107526885
2024-01-25,755.18,764.43,751.145,761.01,126.835,270479.0,0.0,1.0,DECK,111.54387096774197
2024-01-26,767.0,768.395,762.665,767.79,127.965,197263.0,0.0,1.0,DECK,112.30518817204305
2024-01-29,767.05,775.49,760.95,774.76,129.126666666667,222591.0,0.0,1.0,DECK,112.83849462365596
2024-01-30,774.76,776.07,765.37,773.54,128.923333333333,291775.0,0.0,1.0,DECK,113.34650537634413
2024-01-31,768.86,771.14,750.87,753.73,125.621666666667,413665.0,0.0,1.0,DECK,113.76766129032261
2024-02-01,759.76,778.31,757.445,772.85,128.808333333333,563621.0,0.0,1.0,DECK,114.24849462365596
2024-02-02,835.72,903.7049,828.92,882.06,147.01,1120186.0,0.0,1.0,DECK,115.00405913978499
2024-02-05,871.49,879.03,850.24,851.41,141.901666666667,454016.0,0.0,1.0,DECK,115.68768817204305
2024-02-06,851.41,852.595,815.095,825.35,137.558333333333,503815.0,0.0,1.0,DECK,116.25881720430111
2024-02-07,825.39,834.27,819.01,833.33,138.888333333333,520766.0,0.0,1.0,DECK,116.80771505376346
2024-02-08,836.54,849.95,830.94,832.42,138.736666666667,265944.0,0.0,1.0,DECK,117.35932795698926
2024-02-09,835.5,849.935,835.5,845.22,140.87,257537.0,0.0,1.0,DECK,117.93908602150539
2024-02-12,840.19,854.35,839.39,844.67,140.778333333333,403664.0,0.0,1.0,DECK,118.50879032258067
2024-02-13,825.25,844.465,824.38,836.67,139.445,241183.0,0.0,1.0,DECK,119.06860215053764
2024-02-14,844.01,853.34,835.0,848.1,141.35,260481.0,0.0,1.0,DECK,119.654435483871
2024-02-15,860.0,877.045,852.19,870.77,145.128333333333,274649.0,0.0,1.0,DECK,120.29540322580645
2024-02-16,870.3,878.68,862.06,862.98,143.83,259124.0,0.0,1.0,DECK,120.9607795698925
2024-02-20,858.98,868.565,854.6625,860.68,143.446666666667,301727.0,0.0,1.0,DECK,121.6063978494624
2024-02-21,860.68,866.75,853.15,861.66,143.61,247459.0,0.0,1.0,DECK,122.23053763440863
2024-02-22,872.0,887.98,867.19,884.06,147.343333333333,349356.0,0.0,1.0,DECK,122.90231182795702
2024-02-23,885.74,897.22,875.88,880.48,146.746666666667,230254.0,0.0,1.0,DECK,123.56892473118283
2024-02-26,884.86,889.98,868.3,869.47,144.911666666667,334548.0,0.0,1.0,DECK,124.19365591397853
2024-02-27,869.2,875.79,856.17,871.4,145.233333333333,273395.0,0.0,1.0,DECK,124.77102150537637
2024-02-28,864.14,883.63,862.44,882.42,147.07,257091.0,0.0,1.0,DECK,125.39129032258067
2024-02-29,884.12,896.09,879.04,895.59,149.265,480820.0,0.0,1.0,DECK,126.03806451612907
2024-03-01,894.85,911.815,892.19,903.29,150.548333333333,309912.0,0.0,1.0,DECK,126.68139784946239
2024-03-04,929.2,939.82,918.99,926.58,154.43,791734.0,0.0,1.0,DECK,127.33064516129033
2024-03-05,920.01,931.89,902.42,906.86,151.143333333333,338457.0,0.0,1.0,DECK,127.90336021505378
2024-03-06,912.0,920.16,902.195,911.99,151.998333333333,266182.0,0.0,1.0,DECK,128.49903225806452
2024-03-07,911.99,918.215,902.205,912.87,152.145,264866.0,0.0,1.0,DECK,129.10424731182795
2024-03-08,913.63,936.9,903.1645,912.2,152.033333333333,300704.0,0.0,1.0,DECK,129.6896774193548
2024-03-11,909.04,909.58,886.94,901.66,150.276666666667,290542.0,0.0,1.0,DECK,130.24419354838707
2024-03-12,901.1,917.07,897.0,915.05,152.508333333333,239684.0,0.0,1.0,DECK,130.82803763440856
2024-03-13,915.57,936.83,913.3,927.66,154.61,308854.0,0.0,1.0,DECK,131.42454301075267
2024-03-14,945.0,951.52,927.31,933.05,155.508333333333,583504.0,0.0,1.0,DECK,131.9992204301075
2024-03-15,931.42,937.28,907.18,909.8,151.633333333333,6107148.0,0.0,1.0,DECK,132.56900537634405
2024-03-18,916.0,922.75,903.59,908.86,151.476666666667,377602.0,0.0,1.0,DECK,133.12290322580643
2024-03-19,910.92,913.875,895.0,908.86,151.476666666667,369037.0,0.0,1.0,DECK,133.6662903225806
2024-03-20,908.0,916.25,900.17,915.18,152.53,341014.0,0.0,1.0,DECK,134.2045967741935
2024-03-21,917.64,956.1676,914.28,952.94,158.823333333333,439096.0,0.0,1.0,DECK,134.88241935483867
2024-03-22,946.31,946.31,921.55,922.44,153.74,462736.0,0.0,1.0,DECK,135.46927419354836
2024-03-25,930.0,935.58,923.1575,932.59,155.431666666667,374939.0,0.0,1.0,DECK,136.11147849462364
2024-03-26,931.98,942.92,925.3,937.45,156.241666666667,443676.0,0.0,1.0,DECK,136.78209677419355
2024-03-27,941.96,942.37,922.89,937.9,156.316666666667,364261.0,0.0,1.0,DECK,137.45451612903227
2024-03-28,937.89,948.885,936.605,941.26,156.876666666667,245212.0,0.0,1.0,DECK,138.16887096774192
2024-04-01,947.66,953.9899,928.93,930.5,155.083333333333,267726.0,0.0,1.0,DECK,138.87336021505374
2024-04-02,919.8,924.925,883.805,903.3,150.55,366628.0,0.0,1.0,DECK,139.48981182795697
2024-04-03,903.47,913.225,899.58,900.72,150.12,301958.0,0.0,1.0,DECK,140.0876075268817
2024-04-04,906.96,913.57,873.23,877.82,146.303333333333,551668.0,0.0,1.0,DECK,140.6402956989247
2024-04-05,886.59,891.31,873.76,879.89,146.648333333333,290404.0,0.0,1.0,DECK,141.25212365591395
2024-04-08,885.14,896.7,875.8,888.84,148.14,290709.0,0.0,1.0,DECK,141.80077956989246
2024-04-09,891.06,895.05,847.63,867.81,144.635,433121.0,0.0,1.0,DECK,142.26016129032257
2024-04-10,816.66,824.1343,791.91,810.13,135.021666666667,889590.0,0.0,1.0,DECK,142.56720430107524
2024-04-11,810.94,823.66,802.54,819.93,136.655,435111.0,0.0,1.0,DECK,142.87965053763438
2024-04-12,811.74,821.09,805.835,814.37,135.728333333333,325195.0,0.0,1.0,DECK,143.1691397849462
2024-04-15,830.0,830.685,814.935,815.38,135.896666666667,481033.0,0.0,1.0,DECK,143.42075268817203
2024-04-16,813.54,818.445,807.31,813.89,135.648333333333,330967.0,0.0,1.0,DECK,143.6610752688172
2024-04-17,820.69,827.68,816.425,819.2,136.533333333333,379802.0,0.0,1.0,DECK,143.88282258064513
2024-04-18,825.06,831.495,810.37,813.3,135.55,308467.0,0.0,1.0,DECK,144.05499999999998
2024-04-19,815.04,817.2401,793.46,800.38,133.396666666667,477872.0,0.0,1.0,DECK,144.14284946236555
2024-04-22,806.98,817.7,804.1467,810.22,135.036666666667,271635.0,0.0,1.0,DECK,144.29357526881716
2024-04-23,816.34,831.78,813.93,829.43,138.238333333333,272761.0,0.0,1.0,DECK,144.50543010752688
2024-04-24,838.81,857.425,831.96,851.71,141.951666666667,368456.0,0.0,1.0,DECK,144.74924731182793
2024-04-25,811.2,825.0,788.365,806.5,134.416666666667,485738.0,0.0,1.0,DECK,144.8533064516129
2024-04-26,814.22,839.35,811.04,833.46,138.91,268823.0,0.0,1.0,DECK,145.0111021505376
2024-04-29,837.52,846.08,831.6,832.43,138.738333333333,173748.0,0.0,1.0,DECK,145.16940860215053
2024-04-30,827.54,834.445,815.59,818.47,136.411666666667,291179.0,0.0,1.0,DECK,145.34344086021505
2024-05-01,818.18,839.985,805.0689,819.48,136.58,289370.0,0.0,1.0,DECK,145.46879032258062
2024-05-02,827.89,835.48,820.93,832.63,138.771666666667,195208.0,0.0,1.0,DECK,145.3359139784946
2024-05-03,839.02,845.19,828.75,842.34,140.39,223833.0,0.0,1.0,DECK,145.3115322580645
2024-05-06,849.99,867.34,845.95,861.85,143.641666666667,296427.0,0.0,1.0,DECK,145.4096505376344
2024-05-07,865.41,881.0,861.89,862.38,143.73,260249.0,0.0,1.0,DECK,145.4877419354839
2024-05-08,857.44,861.695,851.81,853.48,142.246666666667,280761.0,0.0,1.0,DECK,145.54435483870967
2024-05-09,854.2,876.71,854.2,874.55,145.758333333333,265914.0,0.0,1.0,DECK,145.62319892473116
